Date,Actual_Direction,Predicted_Direction,Predicted_Probability,Correct
2023-12-14,0,1,0.5275771863996597,False
2023-12-15,1,1,0.5157057102779158,True
2023-12-18,1,0,0.49514821310079254,False
2023-12-19,0,0,0.4887629187151411,True
2023-12-20,1,1,0.5455846865813289,True
2023-12-21,1,1,0.5206975157354891,True
2023-12-22,1,1,0.525095150879142,True
2023-12-26,1,1,0.5257879555469801,True
2023-12-27,1,1,0.5290794496933033,True
2023-12-28,0,1,0.5219396470018096,False
2023-12-29,0,1,0.5320315920550408,False
2024-01-02,0,1,0.5412064118098665,False
2024-01-03,0,1,0.569022502391537,False
2024-01-04,1,1,0.5910005579381278,True
2024-01-05,1,1,0.5860643183206914,True
2024-01-08,0,1,0.5820156691093985,False
2024-01-09,1,1,0.6036608613697516,True
2024-01-10,0,1,0.5870260722181944,False
2024-01-11,1,1,0.5560155040176585,True
2024-01-12,0,1,0.5547675731531867,False
2024-01-16,0,1,0.5782324341524925,False
2024-01-17,1,1,0.5862502132728449,True
2024-01-18,1,1,0.565269816150462,True
2024-01-19,1,1,0.5592666077280324,True
2024-01-22,1,1,0.5760063322329035,True
2024-01-23,1,1,0.5524531872254131,True
2024-01-24,1,1,0.5108183373723693,True
2024-01-25,0,0,0.49886691961851415,True
2024-01-26,1,1,0.5106030347912868,True
2024-01-29,0,1,0.5066503277253184,False
2024-01-30,0,1,0.5124017354572298,False
2024-01-31,1,1,0.5556383299571321,True
2024-02-01,1,1,0.5277297453357243,True
2024-02-02,0,1,0.5370775068599759,False
2024-02-05,1,1,0.5500073318945643,True
2024-02-06,1,1,0.5251816003354532,True
2024-02-07,1,1,0.5044124895464192,True
2024-02-08,1,1,0.5314017509934393,True
2024-02-09,0,1,0.526734143430678,False
2024-02-12,0,1,0.5342850767246157,False
2024-02-13,1,1,0.5533781731121074,True
2024-02-14,1,1,0.5234123904631425,True
2024-02-15,0,1,0.5490858894185175,False
2024-02-16,0,1,0.5773753342571676,False
2024-02-20,1,1,0.5733460549258395,True
2024-02-21,1,1,0.5301112151588806,True
2024-02-22,1,1,0.5311818491457998,True
2024-02-23,0,1,0.5667915793337945,False
2024-02-26,1,1,0.560198294997661,True
2024-02-27,0,1,0.5317138699463412,False
2024-02-28,1,1,0.5330130309000639,True
2024-02-29,1,1,0.562635667195588,True
2024-03-01,0,1,0.5497583122619569,False
2024-03-04,0,1,0.5482948624459265,False
2024-03-05,1,1,0.5453388040945122,True
2024-03-06,1,1,0.5304612930757198,True
2024-03-07,0,1,0.550237290549282,False
2024-03-08,0,1,0.566011855310179,False
2024-03-11,1,1,0.541074324063409,True
2024-03-12,0,1,0.520157595966161,False
2024-03-13,0,1,0.5637761030102301,False
2024-03-14,0,1,0.5707313654314741,False
2024-03-15,1,1,0.5679408982966656,True
2024-03-18,1,1,0.5450553192782283,True
2024-03-19,1,1,0.5523337469014158,True
2024-03-20,1,1,0.5565781586198645,True
2024-03-21,0,1,0.5630555826026408,False
2024-03-22,0,1,0.5464032600928275,False
2024-03-25,0,1,0.5344054501559297,False
2024-03-26,1,1,0.5482968186841526,True
